#time,accel_x,accel_y,accel_z
2178.261702,-11843.295072,6957.935855,-67263.184724
2178.264264,15396.283594,-10955.047942,-84883.381178
2178.266825,-11251.130318,5329.482782,-78294.959896
2178.269387,12731.542202,8290.306550,-66497.089226
2178.271948,-11251.130318,-9030.512492,-81206.122788
2178.274510,592.164754,9178.553681,-72625.853210
2178.277071,9770.718434,-4885.359217,-83044.751983
2178.279633,-2220.617826,6513.812290,-72779.072310
2178.282194,9030.512492,-3997.112087,-82585.094684
2178.284756,-7550.100608,9770.718434,-76456.330700
2178.287318,-7254.018232,-2516.700203,-79061.055394
2178.289879,-8142.265362,4885.359217,-65118.117330
2178.292441,39378.956114,-13619.789333,-87794.544071
2178.295002,-16432.571912,9030.512492,-67876.061123
2178.297564,22502.260637,-13027.624579,-83351.190182
2178.300125,-12879.583391,15692.365970,-67416.403824
2178.302687,22650.301825,-6217.729913,-81359.341888
2178.305248,-22946.384202,17320.819043,-71553.319513
2178.307810,50037.921679,-2812.782580,-71706.538613
2178.310371,-26647.413912,-16876.695478,-79980.369991
2178.312933,17616.901420,13027.624579,-76762.768900
2178.315495,35529.885216,-18357.107362,-69561.471218
2178.318056,-39082.873738,-10066.800811,-68029.280222
2178.320618,-41599.573940,-5773.606348,-93616.869856
2178.323179,43228.027013,-18357.107362,-74770.920605
2178.325741,10658.965565,-27239.578666,-69561.471218
2178.328302,-36566.173535,9030.512492,-78601.398095
2178.330863,21762.054695,-23538.548956,-81818.999186
2178.333424,-18061.024985,7698.141797,-67416.403824
2178.335986,12435.459826,-27239.578666,-86875.229473
2178.338547,-34197.514520,4885.359217,-64505.240932
2178.341108,7402.059420,-26795.455100,-82891.532884
2178.343669,-21317.931130,10066.800811,-76149.892501
2178.346230,34197.514520,-9770.718434,-75230.577904
2178.348791,-11547.212695,-296.082377,-75690.235202
2178.351352,7402.059420,-296.082377,-74924.139704
2178.353913,-12583.501014,-6661.853478,-83044.751983
2178.356474,11399.171507,4441.235652,-69561.471218
2178.359035,-8142.265362,-3849.070898,-84270.504780
2178.361596,17764.942608,-2812.782580,-71400.100414
2178.364157,-12435.459826,-888.247130,-78294.959896
2178.366719,1480.411884,3256.906145,-68948.594820
2178.369280,-1184.329507,-18801.230927,-82891.532884
2178.371841,-20133.601622,3552.988522,-68488.937521
2178.374402,15248.242405,-22798.343014,-82585.094684
2178.376963,-23242.466579,5773.606348,-71859.757712
2178.379524,30348.443622,-19689.478057,-86262.353075
2178.382085,-44560.397708,3849.070898,-72472.634111
2178.384646,26055.249158,-15840.407159,-84117.285680
2178.387207,-32421.020260,888.247130,-72779.072310
